Timestamp_From,Timestamp_To,Special_Filling_temp,Special_Filling_Flow,First_Agglo_Tank_Temp_T42,Tank_47_Temp,PPT-48_Temperature,Fine_Seed_Tonnage,Fine_Seed_Flow,Fine_Seed_Density,Fine_Seed_Charge,Fine_Seed_SSA,Fine_Seed_3_5u,Fine_Seed_45u,Fine_Seed_D50,PHE_Inlet_Temp,PHE_Outlet_Temp,Regular_Filling_Flow,Tank__52_Temp,Tank__56_Temp,Coarse_Seed_1_Tonnage,Coarse_Seed_2_Tonnage,Coarse_Seed_2_Flow,Coarse_Seed_1_Density,Coarse_Seed_2_Density,HAT_3_5u,HAT_45u,HAT_D50,Filling_Concentration,Filling_Ratio,Batch_Circulation_Hrs,Feed_Hydrate_D50,Feed_Hydrate_SSA,Date,Feed_Hydrate_200
2/14/25 5:00,2/14/25 6:00,96.42,183.16,79.72,78.59,58.67,38.5,90.16,1.46,0,0,1,48.5,45.9,70.87,54.46,140.46,68.67,67.49,135.95,55.63,114.06,1.59,1.44,0.7,29,59.1,,,,96.8,0,00:00.0,
2/14/25 4:00,2/14/25 5:00,96.58,182.43,79.88,78.63,58.64,37.63,90.12,1.45,0,,,,,71.01,60.27,234.18,68.54,67.52,136,152.55,192.45,1.58,1.63,,,,,,,,,00:00.0,
2/14/25 3:00,2/14/25 4:00,96.34,182.36,79.5,78.63,58.62,37.07,89.87,1.45,0,,,,,70.83,49.61,102.64,68.93,67.51,143.04,84.65,131.3,1.6,1.56,,,,237.4,0.65,,,,00:00.0,
2/14/25 2:00,2/14/25 3:00,96.12,182.67,79.52,78.67,58.62,34.61,89.81,1.44,0,,,,,62.19,53.54,157.36,68.89,67.45,157.97,43.44,89.94,1.64,1.47,,,,,,,,,00:00.0,
2/14/25 1:00,2/14/25 2:00,96.03,182.3,79.76,78.78,58.64,31.17,86.17,1.42,0,,,,,66.73,54.92,126.31,68.86,67.48,135.23,17.65,84.96,1.58,1.35,,,,,,,,,00:00.0,
2/14/25 0:00,2/14/25 1:00,95.77,183.21,79.64,78.84,58.61,33.8,90.02,1.43,0,,,,,70.08,56.63,184.77,68.68,67.46,133.38,50.67,123.97,1.58,1.42,,,,,,,,,00:00.0,
2/13/25 23:00,2/14/25 0:00,95.35,178.25,79.74,79.04,58.59,34.16,90.07,1.43,0,,,,,66.43,57.23,149.38,68.61,67.45,135.03,75.61,132.01,1.61,1.49,,,,234.6,0.66,,,,00:00.0,
2/13/25 22:00,2/13/25 23:00,96.57,189.02,80.06,79.25,58.56,29.81,89.58,1.41,0,,,,,68.69,49.06,49.07,68.68,67.51,106.59,130.46,179.78,1.54,1.6,,,,,,,,,00:00.0,
2/13/25 21:00,2/13/25 22:00,96.72,189.9,80.72,79.32,58.57,28.44,90.17,1.4,0,,,,,70.88,58.89,188.42,68.21,67.58,145.99,137.3,189.42,1.61,1.61,,,,,,,,,00:00.0,
2/13/25 20:00,2/13/25 21:00,96.65,189.53,80.96,79.21,58.56,26.37,89.5,1.39,0,0,1.2,59.1,40.4,70.9,54.41,125.44,68.26,67.62,139.83,78.11,239.99,1.54,1.41,0.5,19.9,70.4,,,,96.2,0,00:00.0,
2/13/25 19:00,2/13/25 20:00,97.52,190.46,80.97,79.5,58.61,27.7,90.14,1.4,0,,,,,67.46,55.29,142.53,68.71,67.7,150.83,108.09,201.04,1.62,1.51,,,,235.6,0.65,,,,00:00.0,
2/13/25 18:00,2/13/25 19:00,97.38,190.7,81.01,79.48,58.71,28.25,89.82,1.4,0,,,,,70.99,54.42,151,68.72,67.79,107.79,128.77,175.91,1.55,1.6,,,,,,,,,00:00.0,
2/13/25 17:00,2/13/25 18:00,97.27,190.41,80.91,79.44,58.78,29.24,90.57,1.41,0,,,,,71.43,56.85,163.32,68.79,67.84,135.49,153.63,187.31,1.62,1.65,,,,,,,,,00:00.0,
2/13/25 16:00,2/13/25 17:00,97.33,189.57,81.32,79.4,58.81,27.02,85.81,1.4,0,,,,,61.83,54.34,152.85,68.75,67.92,144.19,88.62,229.97,1.58,1.44,,,,,,,,,00:00.0,
2/13/25 15:00,2/13/25 16:00,97.43,188.55,81.29,79.28,58.71,28.37,90.16,1.4,0,,,,,60.81,53.49,76.26,69.01,67.96,145.01,144.69,240.99,1.58,1.54,,,,232,0.66,,,,00:00.0,
2/13/25 14:00,2/13/25 15:00,97.64,189.28,81.05,79.47,58.55,28.01,90.27,1.4,0,,,,,58.86,49.78,55.64,69.18,67.96,129.84,151.36,222.62,1.57,1.57,,,,,,,,,00:00.0,
2/13/25 13:00,2/13/25 14:00,98.4,189.78,81.39,79.5,58.55,28.02,89.01,1.4,0,,,,,74.03,60.04,176.76,69.08,67.84,136.81,139.41,187.38,1.61,1.6,,,,,,,,,00:00.0,
2/13/25 12:00,2/13/25 13:00,96.99,189.6,81.27,79.43,58.51,27.6,90.76,1.4,0,,,,,74.06,54.98,112.69,68.97,67.7,132.91,108.32,200,1.57,1.51,,,,,,,,,00:00.0,
2/13/25 11:00,2/13/25 12:00,96.75,188.83,81.46,79.44,58.42,26.87,89.94,1.39,0,0,1.3,61.8,38.8,74.73,61.96,205.12,68.89,67.63,159.43,140.76,202.58,1.64,1.58,0.7,25.5,62.1,236.2,0.66,,99.9,0,00:00.0,
2/13/25 10:00,2/13/25 11:00,98.49,190.37,81.49,79.49,58.28,22.84,90.79,1.37,0,,,,,73.54,52.18,71.77,69.07,67.6,119.43,135.15,180.33,1.54,1.61,,,,,,,,,00:00.0,80
2/13/25 9:00,2/13/25 10:00,99.2,191.07,81.39,79.43,58.18,22.61,90.01,1.37,0,,,,,73.89,57.14,147.91,68.9,67.76,141.21,140.77,188.02,1.62,1.61,,,,,,,,,00:00.0,
2/13/25 8:00,2/13/25 9:00,98.86,190.56,81.27,79.39,58.16,25.7,90.75,1.39,0,,,,,74.15,58.93,162.83,68.89,67.74,133.85,114.33,200.83,1.57,1.53,,,,,,,,,00:00.0,
2/13/25 7:00,2/13/25 8:00,98.45,190.87,80.74,79.25,58.22,27.06,89.02,1.4,0,,,,,74.27,55.17,120.07,68.85,67.68,160.73,145.56,191.63,1.64,1.62,,,,232.5,0.66,,,,00:00.0,
2/13/25 6:00,2/13/25 7:00,97.67,189.68,80.77,79.16,58.29,28.07,90.4,1.4,0,,,,,74.2,58.64,164.25,68.82,67.66,133.66,138.6,183.82,1.6,1.62,,,,,,,,,00:00.0,
2/13/25 5:00,2/13/25 6:00,97.77,189.01,80.3,79.09,58.3,29.04,89.91,1.41,0,,,,,73.15,48.36,58.23,69.13,67.9,137.83,130.55,179.87,1.62,1.6,,,,,,,,,00:00.0,
2/13/25 4:00,2/13/25 5:00,97.42,189.51,80.65,79.05,58.36,29.23,89.74,1.41,0,,,,,73.99,58.58,165.76,68.74,68.02,118.99,132.66,185.82,1.56,1.59,,,,,,,,,00:00.0,
2/13/25 3:00,2/13/25 4:00,96.53,182.09,80.19,78.99,58.45,29.51,89.41,1.41,0,,,,,73.71,50.26,77.62,68.95,68.2,170.55,126.83,180.88,1.65,1.59,,,,231.1,0.66,,,,00:00.0,
2/13/25 2:00,2/13/25 3:00,96.7,189.37,80.86,79.07,58.56,27.25,90.46,1.4,0,,,,,73.98,59.61,170.82,68.92,68.38,141.45,133.98,220.2,1.56,1.54,,,,,,,,,00:00.0,
2/13/25 1:00,2/13/25 2:00,95.75,189.67,80.53,79.06,58.68,26.62,85.9,1.4,0,,,,,74.59,61.73,192.05,69.23,68.48,158.59,163.29,207.36,1.64,1.63,0.5,16.7,72.1,,,,97.9,0,00:00.0,
2/13/25 0:00,2/13/25 1:00,95.69,186.01,80.16,79.06,58.78,27.92,90.06,1.4,0,0,1.3,55.3,42.2,75.06,64.02,234.15,69.42,68.52,133.32,129.89,198.99,1.61,1.56,,,,,,,,,00:00.0,
2/12/25 23:00,2/13/25 0:00,95.76,173.73,79.62,79.17,58.83,27.94,89.44,1.4,0,,,,,75.02,54.7,116.94,69.82,68.55,113.31,102.26,139.36,1.56,1.55,,,,234.2,0.66,,,,00:00.0,
2/12/25 22:00,2/12/25 23:00,96.03,181.34,80.4,79.31,58.9,27.77,89.78,1.4,0,,,,,75.55,59.26,146.02,69.81,68.6,122.2,113.93,200.16,1.58,1.53,,,,,,,,,00:00.0,
2/12/25 21:00,2/12/25 22:00,96.27,181.66,80.77,79.52,58.92,30.2,89.41,1.41,0,,,,,72.98,63.22,216.55,70.02,68.71,130.55,119.48,183.65,1.62,1.56,,,,,,,,,00:00.0,
2/12/25 20:00,2/12/25 21:00,95.76,181.6,81.19,79.58,58.96,30.55,90,1.41,0,,,,,70.49,58.71,105.78,70.03,68.7,140.49,156.89,207.7,1.58,1.61,,,,,,,,,00:00.0,
2/12/25 19:00,2/12/25 20:00,96.19,182.5,80.08,79.49,58.99,40.84,118.06,1.42,0,,,,,73.18,62.52,197.81,70.34,68.6,182.03,155.86,190.26,1.68,1.64,,,,231.7,0.66,,,,00:00.0,
2/12/25 18:00,2/12/25 19:00,97.51,183.65,81.84,79.55,59.09,32.63,89.85,1.43,0,,,,,66.01,58.95,176.9,70.41,68.41,107.53,139.75,200.31,1.54,1.59,,,,,,,,,00:00.0,
2/12/25 17:00,2/12/25 18:00,97.73,184.24,81.67,79.37,59.17,33.83,90.62,1.43,0,,,,,58.37,55.77,64.51,70.63,68.33,123.44,117.42,161.71,1.58,1.54,,,,,,,,,00:00.0,
2/12/25 16:00,2/12/25 17:00,98.08,184.16,81.22,79.11,59.16,34.83,90.56,1.44,0,,,,,61.04,53.13,106.47,70.36,68.18,96.07,92.09,141.21,1.59,1.55,,,,,,,,,00:00.0,
2/12/25 15:00,2/12/25 16:00,98.21,184.12,80.74,78.95,59.08,37.74,96.44,1.44,0,,,,,54.52,52.69,22.33,70.23,68.13,135.71,101.18,151.89,1.65,1.57,,,,230.9,0.66,,,,00:00.0,
2/12/25 14:00,2/12/25 15:00,98.12,183.95,81.18,79.19,58.97,35.59,94.9,1.43,0,,,,,70.97,54.98,162.33,69.62,67.99,115.92,133.31,200.85,1.56,1.57,,,,,,,,,00:00.0,
2/12/25 13:00,2/12/25 14:00,97.98,183.39,80.73,79.04,58.82,33.06,90.38,1.43,0,,,,,46.38,52.15,1.29,69.71,67.88,146.57,147.37,191.02,1.61,1.62,,,,,,,,,00:00.0,
2/12/25 12:00,2/12/25 13:00,97.47,180.01,81.02,78.82,58.59,33.89,90.14,1.43,0,0,1.3,59.1,40.4,74.65,60.94,182.63,69.08,67.76,120.43,114.19,169.81,1.56,1.57,0.5,19.9,72.9,231.1,0.66,,92.1,0,00:00.0,
2/12/25 11:00,2/12/25 12:00,97.08,182.3,80.52,78.86,58.49,37.56,89.63,1.45,0,,,,,74.36,54.28,96.57,69.17,67.69,121.83,122.7,167.76,1.6,1.6,,,,,,,,,00:00.0,
2/12/25 10:00,2/12/25 11:00,96.66,181.67,81.32,78.73,58.4,37.56,90.12,1.45,1.53,,,,42.13,74.18,59.75,165.17,68.87,67.68,155.22,174.32,263.18,1.56,1.57,,,,,0.67,27.39,,,00:00.0,
2/12/25 9:00,2/12/25 10:00,96.05,181.07,80.28,78.75,58.34,39.66,90.17,1.46,0,,,,,74.56,55.53,124.2,69.43,67.77,159.07,188.18,245.9,1.63,1.62,,,,,,,,,00:00.0,77
2/12/25 8:00,2/12/25 9:00,96.04,180.71,80.23,78.85,58.31,39.16,89.63,1.46,0,,,,,69.35,51.38,122.75,69.4,67.94,127.03,181.87,250.59,1.56,1.6,,,,233.3,0.67,,,,00:00.0,
2/12/25 7:00,2/12/25 8:00,96.25,180.62,79.95,78.81,58.29,40.27,89.73,1.47,0,,,,,49.84,49.65,6.83,69.72,68.07,152.87,173.91,214.4,1.61,1.64,,,,,,,,,00:00.0,
2/12/25 6:00,2/12/25 7:00,96.06,177.39,80.43,78.71,58.21,40.53,90.49,1.47,0,,,,,75.03,60.5,189.49,69.13,68.27,155.17,132.49,215.99,1.59,1.55,,,,,,,,,00:00.0,
2/12/25 5:00,2/12/25 6:00,96.59,180.24,79.6,78.67,58.16,43.02,91.83,1.48,0,,,,,74.23,50.89,69.36,69.6,68.36,154.28,140.54,185.08,1.65,1.61,,,,,,,,,00:00.0,
2/12/25 4:00,2/12/25 5:00,96.19,181.21,79.38,78.68,58.16,45.81,99.93,1.47,0,,,,,74.97,54.27,123.02,69.32,68.46,120.83,155.74,197.4,1.54,1.63,,,,227.3,0.67,,,,00:00.0,
2/12/25 3:00,2/12/25 4:00,96.45,181.66,79.12,78.79,58.22,46.67,99.69,1.48,0,,,,,75.03,55.87,118.02,69.56,68.51,148.4,145.25,189.9,1.63,1.62,,,,,,,,,00:00.0,
2/12/25 2:00,2/12/25 3:00,96.11,182.4,79.15,78.9,58.25,44.47,107.26,1.45,0,0,1.2,59.2,40.1,75.13,58.62,144.46,69.64,68.52,124.1,118.08,200.04,1.55,1.54,0.3,13.3,80.1,,,,98.9,0,00:00.0,
2/12/25 1:00,2/12/25 2:00,95.8,182.94,79.25,79.09,58.24,44.98,113.1,1.44,0,,,,,75.11,61.88,202.99,69.7,68.49,156.34,137.75,183.5,1.63,1.6,,,,,,,,,00:00.0,
2/12/25 0:00,2/12/25 1:00,96.57,184.36,79.33,79.38,58.26,44.41,119.99,1.43,0,,,,,75.52,58.61,156.37,69.85,68.41,114.34,149.58,193.02,1.53,1.62,,,,,,,,,00:00.0,
2/11/25 23:00,2/12/25 0:00,96.61,187.33,80.6,79.66,58.31,45.66,106.9,1.46,0,,,,,67.29,56.72,153.93,69.89,68.29,138.39,148.53,187.52,1.61,1.63,,,,231.1,0.67,,,,00:00.0,
2/11/25 22:00,2/11/25 23:00,96.79,175.56,81.86,79.71,58.29,39.77,99.95,1.44,0,,,,,66.96,57.43,127.92,69.78,68.29,126.53,121.29,199.92,1.56,1.54,,,,,,,,,00:00.0,
2/11/25 21:00,2/11/25 22:00,95.55,186.14,80.96,79.6,58.26,44.52,115.56,1.44,0,,,,,55.59,49.39,62.31,69.92,68.26,140.74,146.13,186.35,1.62,1.63,,,,,,,,,00:00.0,
2/11/25 20:00,2/11/25 21:00,95.78,185.83,80.16,79.86,64.34,45.47,120,1.43,0,,,,,70.2,56.65,134.16,69.62,68.19,117.2,138.47,184.49,1.56,1.61,,,,228.4,0.67,,,,00:00.0,
2/11/25 19:00,2/11/25 20:00,95.9,186.55,80.02,79.93,58.44,46.1,119.99,1.44,0,,,,,72.52,52.55,85.28,69.77,68.11,120.42,146.07,179.19,1.57,1.64,,,,,,,,,00:00.0,
2/11/25 18:00,2/11/25 19:00,96.24,187.2,80.4,80.05,58.52,42.2,119.91,1.42,0,,,,,73.54,63.07,239.57,69.47,68.01,108.73,95.18,167.36,1.58,1.53,,,,,,,,,00:00.0,
2/11/25 17:00,2/11/25 18:00,95.71,187.97,80.31,80.07,58.59,42.31,120.07,1.42,0,,,,,72.71,56.13,153.53,69.52,67.82,132.28,130.68,172.07,1.63,1.62,,,,,,,,,00:00.0,
2/11/25 16:00,2/11/25 17:00,96.11,186.67,81.02,80.14,58.62,36.01,111.25,1.41,0,,,,,71.49,56.6,172.15,69.26,67.58,128.27,134.2,194.94,1.57,1.58,,,,234.1,0.68,,,,00:00.0,
2/11/25 15:00,2/11/25 16:00,96.58,186.7,81.09,80.07,58.64,33.74,100.22,1.41,0,,,,,52.81,51.74,11.39,69.5,67.57,148.01,153.14,183.77,1.64,1.65,,,,,,,,,00:00.0,
2/11/25 14:00,2/11/25 15:00,96.7,187.6,81.45,79.94,58.53,34.35,99.94,1.42,0,,,,,73.79,62.98,255.02,68.83,67.38,107.11,109.87,173,1.55,1.56,,,,,,,,,00:00.0,
2/11/25 13:00,2/11/25 14:00,97.31,187.07,81.28,79.84,58.35,35.1,99.89,1.42,0,,,,,49.83,49.43,13.99,69.07,67.43,127.26,110.19,151.9,1.63,1.6,,,,,,,,,00:00.0,
2/11/25 12:00,2/11/25 13:00,97.68,182.51,82.07,79.64,58.11,34.32,100.44,1.42,0,,,,,74.38,60.99,199.64,68.38,67.47,115.29,119.47,179.94,1.56,1.57,,,,,,,,,00:00.0,
2/11/25 11:00,2/11/25 12:00,96.92,188.72,80.92,79.51,57.94,37.46,109.94,1.41,0,0,1.2,53.9,42.8,73.64,53.39,95.79,68.38,68.2,153.16,150.43,199.21,1.63,1.61,0.6,21.9,66.7,231.9,0.66,,102.2,0,00:00.0,
2/11/25 10:00,2/11/25 11:00,96.78,184.91,81.89,79.82,57.72,36.74,109.99,1.41,1.43,,,,42.03,74.24,62.8,235.01,68.34,67.39,128.38,125.48,200.15,1.56,1.55,,,,,0.67,27.09,,,00:00.0,
2/11/25 9:00,2/11/25 10:00,97.4,182.84,81.9,80.1,57.64,37.35,110.03,1.41,0,,,,,74.42,60.63,185.65,68.46,67.42,148.77,146.23,188.92,1.62,1.62,,,,,,,,,00:00.0,77
2/11/25 8:00,2/11/25 9:00,97.98,180.27,82.08,80.15,57.56,35.76,109.99,1.41,0,,,,,73.93,53.05,103.69,68.4,67.43,133.07,136.47,214.85,1.57,1.56,,,,226.9,0.67,,,,00:00.0,
2/11/25 7:00,2/11/25 8:00,97.66,178.09,81.93,80.12,57.51,34.72,110,1.4,0,,,,,74.53,59.17,181.28,68.37,67.4,150.87,202.6,259.31,1.61,1.63,,,,,,,,,00:00.0,
2/11/25 6:00,2/11/25 7:00,97.65,184.03,82.08,80.17,57.56,34.31,110.08,1.4,0,,,,,70.5,56.07,171.64,68.33,67.51,126.94,163.14,266.72,1.56,1.55,,,,,,,,,00:00.0,
2/11/25 5:00,2/11/25 6:00,97.97,182.04,81.91,80.13,57.51,36.66,109.99,1.41,0,,,,,74.27,60.52,193.52,68.56,67.58,148.89,154.23,206.97,1.62,1.59,,,,,,,,,00:00.0,
2/11/25 4:00,2/11/25 5:00,97.92,185.83,82.07,80.15,57.39,38.15,109.97,1.42,0,,,,,73.83,55.9,142.06,68.32,67.65,132.58,156.94,269.43,1.57,1.53,,,,235.6,0.66,,,,00:00.0,
2/11/25 3:00,2/11/25 4:00,98.03,189.16,81.94,80.09,57.36,39.34,110,1.42,0,,,,,73.62,59.35,145.18,68.46,67.73,157.81,163.55,241.34,1.64,1.58,,,,,,,,,00:00.0,
2/11/25 2:00,2/11/25 3:00,97.26,179.39,82,80.01,57.38,38.2,109.99,1.42,0,,,,,72.95,63.95,243.3,68.41,67.8,137.32,169.56,264.83,1.58,1.56,,,,,,,,,00:00.0,
2/11/25 1:00,2/11/25 2:00,97.86,190.64,81.97,80.02,57.43,39.33,109.99,1.42,0,0,1,46.5,47,72.72,56.94,122.7,68.8,67.92,159.3,157.08,229.94,1.64,1.58,0,10.4,75.8,,,,101.5,0,00:00.0,
2/11/25 0:00,2/11/25 1:00,98.25,176.8,82,79.89,57.49,39.15,110.04,1.42,0,,,,,73.5,64.51,232.85,68.8,67.94,134.23,158.08,257.8,1.57,1.55,,,,,,,,,00:00.0,
2/10/25 23:00,2/11/25 0:00,98.54,188.97,82.01,79.78,57.5,41.41,109.97,1.43,0,,,,,72.76,57.3,115.75,69.16,67.94,157.63,120.08,172.68,1.64,1.58,,,,227.4,0.67,,,,00:00.0,
2/10/25 22:00,2/10/25 23:00,98.42,173.99,81.88,79.57,57.52,39.83,109.97,1.43,0,,,,,72.48,59.19,178.05,68.89,67.98,133.3,162.74,228.63,1.57,1.6,,,,,,,,,00:00.0,
2/10/25 21:00,2/10/25 22:00,99.3,183.75,81.97,79.4,57.6,42.11,117.71,1.42,0,,,,,73.55,60.76,164.45,69.2,67.97,170.65,131.49,179.5,1.63,1.6,,,,,,,,,00:00.0,
2/10/25 20:00,2/10/25 21:00,99.19,172.7,82.01,78.84,57.7,42.06,120.01,1.42,0,,,,,73.67,64.15,242.93,68.92,67.9,162.48,117.62,164.42,1.59,1.58,,,,,,,,,00:00.0,
2/10/25 19:00,2/10/25 20:00,99.15,187.12,81.52,78.88,57.82,48.04,119.96,1.44,0,0,1.2,53,43.3,73.97,57.67,145.84,69.5,67.74,148.97,74.85,120.77,1.61,1.54,0,10.1,80.6,233.8,0.67,,99.4,0,00:00.0,
2/10/25 18:00,2/10/25 19:00,99.32,185.34,81.95,78.35,58.01,45.11,120.05,1.43,0,,,,,71.41,62.2,188.31,69.29,67.86,129.42,112.23,170.18,1.56,1.56,,,,,,,,,00:00.0,
2/10/25 17:00,2/10/25 18:00,99.31,183.79,82.03,77.52,58.19,47.39,119.99,1.44,0,,,,,75.08,67.34,281.01,69.32,67.58,137.19,108.42,162.34,1.6,1.57,,,,,,,,,00:00.0,
2/10/25 16:00,2/10/25 17:00,99.75,185.86,81.75,76.42,58.25,48.12,119.96,1.44,0,,,,,68.24,60.1,126.53,69.25,67.46,135.79,118.05,156.25,1.62,1.6,,,,,,,,,00:00.0,
2/10/25 15:00,2/10/25 16:00,99.79,178.7,81.69,75,58.29,45.47,115.04,1.44,0,,,,,55.81,68.43,60.37,69.04,67.42,142.2,98.2,138.7,1.59,1.52,,,,233.2,0.67,,,,00:00.0,
2/10/25 14:00,2/10/25 15:00,99.3,149.45,82.08,72.07,58.24,37.29,101.39,1.43,0,,,,,75.38,65.71,183.98,68.82,67.39,154.53,-0.03,1.01,1.55,0.99,,,,,,,,,00:00.0,
2/10/25 13:00,2/10/25 14:00,99.27,147.57,81.84,71.5,58.17,39.42,100.03,1.44,0,,,,,75.33,66.02,183.85,68.86,67.4,148.67,21.63,46.15,1.62,1.16,,,,,,,,,00:00.0,
2/10/25 12:00,2/10/25 13:00,98.5,137.21,82.17,70.17,58.11,36.55,99.94,1.43,0,,,,,74.98,66.58,265.67,68.65,67.31,0.13,165.72,214.18,1,1.63,,,,,,,,,00:00.0,
2/10/25 11:00,2/10/25 12:00,98.44,140.91,81.83,69.76,58.05,36.62,100.02,1.43,1.78,0,1.1,41.9,48.32,74.57,60.55,175.04,68.45,67.5,12.14,135.63,189.99,1.1,1.6,0,11.5,81.1,229.3,0.67,27.29,94.4,0,00:00.0,
2/10/25 10:00,2/10/25 11:00,97.95,127.96,81.98,68.84,57.97,38.47,100.01,1.44,0,,,,,74.02,62.98,230.55,68.43,67.56,141.94,141.19,188.62,1.59,1.6,,,,,,,,,00:00.0,
2/10/25 9:00,2/10/25 10:00,97.85,124.97,82.02,69.28,57.87,36.8,96.17,1.43,0,,,,,73.49,63.42,256.39,68.66,67.57,145.18,109.66,150.17,1.61,1.6,,,,,,,,,00:00.0,
2/10/25 8:00,2/10/25 9:00,98.28,144.49,82.24,69.28,57.82,39.96,100.03,1.44,0,,,,,68.88,57.92,223.59,68.65,67.46,132.7,176.11,250.73,1.57,1.59,,,,,,,,,00:00.0,
2/10/25 7:00,2/10/25 8:00,98.05,163.57,81.93,70.95,57.8,42.09,103.66,1.45,0,,,,,57.02,53.15,55.99,68.82,67.4,149.11,176.9,215.44,1.63,1.65,,,,232.3,0.67,,,,00:00.0,
2/10/25 6:00,2/10/25 7:00,97.61,175.25,82.13,69.44,57.61,45.42,110,1.45,0,,,,,73.02,61.55,236.88,68.63,67.3,144.21,151.19,184.51,1.6,1.65,,,,,,,,,00:00.0,
2/10/25 5:00,2/10/25 6:00,97.13,174.9,81.49,70.42,57.48,46.38,109.96,1.45,0,,,,,73.1,53.31,111.34,68.68,67.32,141.67,115.3,152.33,1.6,1.61,,,,,,,,,00:00.0,
2/10/25 4:00,2/10/25 5:00,97.22,152.62,81.99,69.53,57.54,47.21,110.03,1.46,0,,,,,73.35,62.85,240.9,68.54,67.38,126.42,132.76,165.72,1.57,1.64,,,,,,,,,00:00.0,
2/10/25 3:00,2/10/25 4:00,97.27,160.83,82.07,69.75,57.45,48.55,109.99,1.46,0,0,1.2,49.4,45.4,73.44,63.1,263.19,68.5,67.38,147.08,73.98,120.14,1.65,1.51,0.3,10.7,84,228.1,0.66,,97.4,0,00:00.0,
2/10/25 2:00,2/10/25 3:00,97.04,161.27,81.92,70.31,57.4,48.64,109.99,1.46,0,,,,,60.49,58.52,81.99,68.4,67.45,131.22,155.16,211.36,1.59,1.6,,,,,,,,,00:00.0,
2/10/25 1:00,2/10/25 2:00,96.9,154.64,82.02,69.47,57.36,49.18,109.98,1.47,0,,,,,74.27,63.7,248.99,68.36,67.42,151.84,173.09,233.27,1.62,1.61,,,,,,,,,00:00.0,
2/10/25 0:00,2/10/25 1:00,96.23,161.59,82.03,69.3,57.3,49.54,110.03,1.47,0,,,,,73.9,62,233.2,68.32,67.32,141.38,168.58,225.85,1.59,1.61,,,,,,,,,00:00.0,
2/9/25 23:00,2/10/25 0:00,96.95,152.85,81.89,69.4,57.2,49.37,109.98,1.47,0,,,,,73.23,59.22,172.39,68.41,67.34,156.22,155.17,221.09,1.64,1.59,,,,234.4,0.67,,,,00:00.0,
2/9/25 22:00,2/9/25 23:00,97.2,143.71,82.05,69.06,57.25,47.85,109.97,1.46,0,,,,,72.58,61.52,226.7,68.47,67.38,149.51,149.69,209.72,1.62,1.6,,,,,,,,,00:00.0,
2/9/25 21:00,2/9/25 22:00,97.16,178.8,82.11,70.2,57.3,52.65,125.51,1.45,0,,,,,72.25,53.64,106.93,68.71,67.3,195.46,91.2,131.47,1.61,1.54,,,,,,,,,00:00.0,
2/9/25 20:00,2/9/25 21:00,97.1,184.12,82.01,70.15,57.43,57.35,133.93,1.46,0,,,,,72.14,55.23,132.92,68.5,67.22,154.47,134.93,183,1.59,1.61,,,,,,,,,00:00.0,
2/9/25 19:00,2/9/25 20:00,96.5,179.23,82,70.22,57.42,55.14,122.25,1.47,0,0,1.5,54,42.5,72.95,59.95,195.78,68.38,67.19,119.11,144.88,183.39,1.6,1.63,0.7,21.7,66.1,235,0.65,,94.8,0,00:00.0,
2/9/25 18:00,2/9/25 19:00,96.36,172.44,81.94,69.69,57.47,56.25,120.09,1.48,0,,,,,69.99,63.45,241.44,68.19,67.11,118.66,168.77,191.29,1.61,1.67,,,,,,,,,00:00.0,
2/9/25 17:00,2/9/25 18:00,97.29,184.26,82.07,69.41,57.52,60.54,129.79,1.48,0,,,,,72.64,61.87,227.18,68.1,66.98,167.12,120.24,159.67,1.65,1.59,,,,,,,,,00:00.0,
2/9/25 16:00,2/9/25 17:00,97.84,182.32,81.91,69.52,57.57,58,130.03,1.47,0,,,,,72.72,57.72,146.35,68,67.08,105.98,123.24,144.83,1.57,1.63,,,,,,,,,00:00.0,
2/9/25 15:00,2/9/25 16:00,97.92,159.29,81.93,69.29,57.6,49.92,110.34,1.46,0,,,,,73.05,56.75,128.39,67.94,67.1,129.3,125.62,150.4,1.63,1.6,,,,227,0.67,,,,00:00.0,
2/9/25 14:00,2/9/25 15:00,97.76,147.09,81.96,68.86,57.64,41.65,100.06,1.45,0,,,,,73.22,61.52,201.85,67.92,67.27,142.4,64.41,106.44,1.57,1.54,,,,,,,,,00:00.0,
2/9/25 13:00,2/9/25 14:00,97.76,144.9,82.01,68.61,57.65,43.82,100.03,1.46,0,,,,,72.99,63.74,267.17,67.96,67.34,166.78,68.51,102.82,1.62,1.55,,,,,,,,,00:00.0,
2/9/25 12:00,2/9/25 13:00,97.9,153.91,82.04,69.22,57.63,44.67,100,1.47,0,,,,,72.03,57.2,148.9,68.12,67.36,140.63,125.47,151.85,1.6,1.65,,,,,,,,,00:00.0,
2/9/25 11:00,2/9/25 12:00,97.68,147.67,81.96,69.3,57.55,45.51,100,1.47,0,0,1.9,73.3,33,72.86,65.11,218.52,68.32,67.37,161.01,121.5,161.16,1.65,1.61,0.4,14.7,75.6,230.3,0.66,,101,0,00:00.0,
2/9/25 10:00,2/9/25 11:00,97.49,148.03,82.04,68.67,57.45,45.71,100,1.47,1.8,,,,40.3,72.76,65.85,271.84,68.44,67.24,134.17,150.48,219.24,1.57,1.58,,,,,0.66,28.42,,,00:00.0,
