Timestamp_From,Timestamp_To,Special_Filling_temp,Special_Filling_Flow,First_Agglo_Tank_Temp_T42,Tank_47_Temp,PPT-48_Temperature,Fine_Seed_Tonnage,Fine_Seed_Flow,Fine_Seed_Density,Fine_Seed_Charge,Fine_Seed_SSA,Fine_Seed_3_5u,Fine_Seed_45u,Fine_Seed_D50,PHE_Inlet_Temp,PHE_Outlet_Temp,Regular_Filling_Flow,Tank__52_Temp,Tank__56_Temp,Coarse_Seed_1_Tonnage,Coarse_Seed_2_Tonnage,Coarse_Seed_2_Flow,Coarse_Seed_1_Density,Coarse_Seed_2_Density,HAT_3_5u,HAT_45u,HAT_D50,Filling_Concentration,Filling_Ratio,Batch_Circulation_Hrs,Feed_Hydrate_D50,Feed_Hydrate_SSA,Date
2023-02-11 15:00:00,2023-02-11 16:00:00,96.49,48.54,79.92,48.04,54.46,26.91,90.04,1.39,,,,,,72.22,53.45,107.41,65.3,64.65,123.45,161.91,199.41,1.58,1.64,,,,,,,,,2023-02-11
2023-02-11 16:00:00,2023-02-11 17:00:00,96.35,49.65,79.58,,54.21,26.44,90.01,1.39,,,,,,63.0,58.11,155.11,65.11,64.55,92.32,143.53,200.17,1.5,1.6,,,,233.1,0.66,,,,2023-02-11
2023-02-11 17:00:00,2023-02-11 18:00:00,96.07,72.56,78.42,46.82,54.67,26.39,90.0,1.39,,,,,,76.84,59.27,228.05,65.13,64.46,121.89,119.33,199.81,1.58,1.54,,,,,,,,,2023-02-11
2023-02-11 18:00:00,2023-02-11 19:00:00,95.67,59.66,80.89,42.82,54.64,25.77,90.02,1.39,,,,,,74.85,60.04,226.36,64.8,64.41,105.79,71.39,200.14,1.53,1.42,,,,,,,,,2023-02-11
2023-02-11 19:00:00,2023-02-11 20:00:00,96.01,56.17,80.13,80.62,54.55,24.52,88.19,1.38,,,,,,72.7,62.35,176.35,64.76,64.37,129.72,150.13,199.67,1.6,1.61,,,,232.9,0.657,,,,2023-02-11
2023-02-11 20:00:00,2023-02-11 21:00:00,95.74,55.9,80.01,66.11,54.41,25.64,89.75,1.39,,,,,,61.68,61.19,134.9,64.9,64.31,92.88,141.5,171.17,1.52,1.65,,,,,,,,,2023-02-11
2023-02-11 21:00:00,2023-02-11 22:00:00,96.39,55.06,80.24,49.98,54.58,25.85,89.97,1.39,,0.087,1.0,40.3,49.6,75.16,63.01,214.75,65.35,64.25,114.99,134.09,165.66,1.59,1.64,0.6,5.4,104.3,,,,102.3,0.043,2023-02-11
2023-02-11 22:00:00,2023-02-11 23:00:00,95.84,60.01,79.84,50.4,54.59,26.07,89.89,1.39,,,,,,72.13,56.19,114.27,65.26,64.19,104.97,102.13,180.26,1.53,1.52,,,,,,,,,2023-02-11
2023-02-11 23:00:00,2023-02-12 00:00:00,95.51,69.92,80.08,53.7,54.61,25.68,87.48,1.39,,,,,,64.07,61.61,131.71,65.73,64.12,135.63,139.13,167.18,1.62,1.63,,,,,,,,,2023-02-11
2023-02-12 00:00:00,2023-02-12 01:00:00,96.16,59.58,80.03,54.27,54.53,28.04,90.02,1.4,,,,,,72.49,63.89,208.4,66.14,64.04,120.83,130.31,180.01,1.57,1.6,,,,248.9,0.663,,,,2023-02-12
2023-02-12 01:00:00,2023-02-12 02:00:00,95.19,57.07,79.95,53.15,54.44,28.09,89.97,1.4,,,,,,73.07,61.24,189.32,65.97,64.01,133.4,151.58,179.69,1.61,1.66,,,,,,,,,2023-02-12
2023-02-12 02:00:00,2023-02-12 03:00:00,95.09,57.35,79.98,55.53,54.49,29.34,90.07,1.41,,,,,,66.38,61.98,185.96,66.26,64.01,112.48,120.3,160.52,1.58,1.61,,,,,,,,,2023-02-12
2023-02-12 03:00:00,2023-02-12 04:00:00,95.6,54.73,80.03,57.06,54.43,31.45,90.04,1.42,,,,,,71.15,61.24,163.96,66.48,64.02,116.97,159.06,181.82,1.56,1.67,,,,,,,,,2023-02-12
2023-02-12 04:00:00,2023-02-12 05:00:00,94.89,52.63,79.92,56.64,54.33,31.37,90.04,1.42,,,,,,68.77,59.13,160.84,66.36,64.03,115.87,133.37,179.73,1.56,1.61,,,,,,,,,2023-02-12
2023-02-12 05:00:00,2023-02-12 06:00:00,95.06,52.17,80.07,58.15,54.52,31.2,89.89,1.42,,0.108,1.4,53.2,43.0,75.92,63.94,226.31,66.78,64.07,132.02,146.14,179.72,1.6,1.64,0.7,11.3,93.1,241.7,0.666,,102.9,0.044,2023-02-12
2023-02-12 06:00:00,2023-02-12 07:00:00,94.64,51.65,79.94,62.09,54.47,31.03,90.03,1.42,,,,,,71.74,58.22,156.33,66.52,64.13,111.02,119.21,176.11,1.56,1.58,,,,,,,,,2023-02-12
2023-02-12 07:00:00,2023-02-12 08:00:00,94.87,52.6,79.99,59.24,54.38,32.27,90.04,1.42,,,,,,65.14,56.91,95.56,66.72,64.16,111.08,134.4,167.94,1.58,1.64,,,,,,,,,2023-02-12
2023-02-12 08:00:00,2023-02-12 09:00:00,95.26,52.1,80.07,58.74,54.78,32.15,90.04,1.42,,,,,,70.12,63.08,198.88,67.06,64.17,104.94,154.66,170.13,1.55,1.69,,,,236.3,0.667,,,,2023-02-12
2023-02-12 09:00:00,2023-02-12 10:00:00,95.5,50.23,79.95,60.46,55.18,32.26,89.97,1.42,,,,,,68.54,58.62,126.79,67.07,64.11,120.21,144.62,171.8,1.59,1.66,,,,,,,,,2023-02-12
2023-02-12 10:00:00,2023-02-12 11:00:00,94.9,51.17,80.08,60.63,55.31,27.57,86.65,1.4,,,,,,72.36,63.02,176.44,66.92,64.66,103.34,116.2,169.15,1.54,1.58,,,,,,,,,2023-02-12
2023-02-12 11:00:00,2023-02-12 12:00:00,94.89,53.14,79.87,58.51,55.51,30.11,90.6,1.41,,,,,,72.41,60.07,203.76,67.08,64.24,114.96,155.09,170.72,1.58,1.69,,,,,,,,,2023-02-12
2023-02-12 12:00:00,2023-02-12 13:00:00,95.03,54.27,80.01,57.43,55.74,30.02,89.98,1.41,,,,,,71.44,62.49,231.83,67.08,64.36,98.55,144.43,169.98,1.53,1.66,,,,,,,,,2023-02-12
2023-02-12 13:00:00,2023-02-12 14:00:00,95.02,53.99,80.0,56.26,55.97,29.59,90.05,1.41,,0.076,0.9,31.6,56.6,72.79,58.84,166.04,67.09,64.53,108.24,129.86,169.73,1.56,1.62,0.6,7.7,94.1,232.6,0.67,,105.2,0.041,2023-02-12
2023-02-12 14:00:00,2023-02-12 15:00:00,95.08,53.23,79.99,53.81,56.1,29.96,89.45,1.41,,,,,,67.87,59.98,141.93,67.22,64.73,100.9,125.19,199.85,1.54,1.55,,,,,,,,,2023-02-12
2023-02-12 15:00:00,2023-02-12 16:00:00,96.18,53.45,80.04,55.83,56.19,32.43,90.09,1.42,,,,,,66.57,59.73,147.62,67.37,64.98,97.18,214.02,237.77,1.53,1.69,,,,,,,,,2023-02-12
2023-02-12 16:00:00,2023-02-12 17:00:00,96.23,51.82,80.01,56.01,56.29,32.82,90.09,1.43,,,,,,72.07,59.4,151.18,67.48,65.22,97.17,179.09,206.6,1.53,1.67,,,,231.1,0.659,,,,2023-02-12
2023-02-12 17:00:00,2023-02-12 18:00:00,96.48,51.58,80.04,56.83,56.33,33.0,90.17,1.43,,,,,,66.39,55.99,163.8,67.25,65.3,107.11,149.51,200.29,1.56,1.61,,,,,,,,,2023-02-12
2023-02-12 18:00:00,2023-02-12 19:00:00,96.7,50.24,79.98,58.02,56.33,32.84,90.25,1.43,,,,,,72.84,53.23,140.78,66.87,65.33,100.57,128.94,199.92,1.54,1.56,,,,,,,,,2023-02-12
2023-02-12 19:00:00,2023-02-12 20:00:00,96.23,48.82,80.02,60.53,56.29,24.07,88.34,1.37,,,,,,71.82,57.77,197.97,66.6,65.3,95.49,140.6,196.79,1.52,1.59,,,,,,,,,2023-02-12
2023-02-12 20:00:00,2023-02-12 21:00:00,96.43,49.29,80.01,61.03,56.19,22.47,89.93,1.37,,,,,,67.72,60.78,195.86,66.61,65.23,84.88,116.99,199.94,1.49,1.53,,,,232.5,0.663,,,,2023-02-12
2023-02-12 21:00:00,2023-02-12 22:00:00,96.7,48.8,80.01,61.1,55.99,22.26,90.04,1.37,,0.097,0.7,70.1,34.5,75.09,57.88,166.62,66.53,65.19,111.73,169.0,198.92,1.57,1.66,0.9,22.9,71.9,,,,97.4,0.045,2023-02-12
2023-02-12 22:00:00,2023-02-12 23:00:00,96.82,46.37,79.88,63.16,55.88,22.31,89.96,1.37,,,,,,72.87,51.75,95.44,66.33,65.14,96.51,125.48,188.41,1.52,1.57,,,,,,,,,2023-02-12
2023-02-12 23:00:00,2023-02-13 00:00:00,97.23,88.49,80.17,65.16,55.74,19.78,88.14,1.34,,,,,,72.27,53.35,132.35,66.26,65.02,117.97,132.01,196.47,1.55,1.56,,,,,,,,,2023-02-12
2023-02-13 00:00:00,2023-02-13 01:00:00,97.87,65.11,80.04,64.75,55.48,20.13,90.03,1.36,,,,,,75.07,56.16,169.95,66.08,64.87,83.77,111.36,191.2,1.47,1.53,,,,236.8,0.669,,,,2023-02-13
2023-02-13 01:00:00,2023-02-13 02:00:00,97.37,60.36,79.97,65.14,55.48,19.97,89.96,1.36,,,,,,74.73,57.05,191.09,65.81,64.73,126.34,148.16,194.92,1.56,1.62,,,,,,,,,2023-02-13
2023-02-13 02:00:00,2023-02-13 03:00:00,97.1,57.67,79.99,66.14,55.27,19.47,90.01,1.35,,,,,,74.97,56.83,179.83,65.83,64.57,115.57,138.05,190.57,1.55,1.6,,,,,,,,,2023-02-13
2023-02-13 03:00:00,2023-02-13 04:00:00,97.33,56.69,79.97,67.81,55.12,24.89,89.84,1.38,,,,,,73.28,54.8,162.88,65.57,64.43,77.5,120.41,186.72,1.46,1.56,,,,,,,,,2023-02-13
2023-02-13 04:00:00,2023-02-13 05:00:00,96.79,55.37,79.97,67.83,54.99,24.47,89.96,1.38,,,,,,73.46,56.37,184.09,65.42,64.31,61.27,97.48,200.22,1.41,1.49,,,,234.6,0.67,,,,2023-02-13
2023-02-13 05:00:00,2023-02-13 06:00:00,97.2,54.44,80.0,68.1,55.07,23.76,89.98,1.38,,0.123,1.7,68.1,35.7,73.62,55.51,155.8,65.41,64.12,99.21,136.62,181.34,1.52,1.61,0.9,27.7,64.7,,,,100.6,0.043,2023-02-13
2023-02-13 06:00:00,2023-02-13 07:00:00,96.43,53.2,79.94,68.34,54.84,23.32,90.04,1.38,,,,,,65.7,54.51,112.88,65.51,63.99,94.42,140.59,190.49,1.5,1.61,,,,,,,,,2023-02-13
2023-02-13 07:00:00,2023-02-13 08:00:00,96.31,53.14,80.02,69.54,54.85,22.94,89.3,1.37,,,,,,75.38,56.14,155.58,65.59,63.88,93.69,140.46,199.84,1.5,1.59,,,,,,,,,2023-02-13
2023-02-13 08:00:00,2023-02-13 09:00:00,96.73,49.52,80.07,68.56,54.65,20.56,80.15,1.37,,,,,,73.04,55.28,147.5,65.42,63.81,66.24,103.77,200.3,1.43,1.5,,,,236.7,0.668,,,,2023-02-13
2023-02-13 09:00:00,2023-02-13 10:00:00,96.55,61.1,52.55,125.4,54.79,20.38,80.18,1.37,,,,,,71.62,57.04,179.33,65.28,63.73,12.5,189.97,281.47,1.14,1.58,,,,,,,,,2023-02-13
2023-02-13 10:00:00,2023-02-13 11:00:00,96.02,65.01,77.28,77.84,54.85,20.07,79.97,1.37,,,,,,73.27,56.64,200.77,65.33,63.67,-0.1,159.58,299.88,0.99,1.51,,,,,,,,,2023-02-13
2023-02-13 11:00:00,2023-02-13 12:00:00,96.17,64.78,78.11,78.16,54.8,16.9,80.04,1.35,,,,,,75.75,57.61,172.34,65.56,63.65,65.25,167.34,265.7,1.3,1.55,,,,,,,,,2023-02-13
2023-02-13 12:00:00,2023-02-13 13:00:00,96.01,63.68,77.9,78.43,54.78,16.74,80.08,1.35,,,,,,67.85,55.49,99.79,65.81,63.67,91.58,92.87,200.36,1.5,1.47,,,,234.3,0.671,,,,2023-02-13
2023-02-13 13:00:00,2023-02-13 14:00:00,96.44,64.19,79.27,78.78,54.68,16.29,80.01,1.35,,0.118,1.6,64.5,37.4,73.84,54.35,124.13,66.08,63.75,134.36,143.47,199.75,1.62,1.6,0.7,9.9,102.0,,,,105.2,0.041,2023-02-13
2023-02-13 14:00:00,2023-02-13 15:00:00,95.69,63.36,79.06,78.97,54.22,15.98,80.11,1.35,,,,,,69.95,51.04,92.47,65.93,63.81,110.36,124.95,212.4,1.52,1.53,,,,,,,,,2023-02-13
2023-02-13 15:00:00,2023-02-13 16:00:00,95.67,62.53,79.04,78.9,54.25,15.9,80.08,1.35,,,,,,64.51,52.17,106.83,65.92,63.85,132.15,94.7,199.53,1.58,1.48,,,,,,,,,2023-02-13
2023-02-13 16:00:00,2023-02-13 17:00:00,95.91,62.47,79.56,79.29,54.25,16.45,80.05,1.35,,,,,,70.83,53.61,133.22,65.93,63.87,99.47,51.21,180.03,1.53,1.39,,,,,,,,,2023-02-13
2023-02-13 17:00:00,2023-02-13 18:00:00,96.49,62.79,79.72,79.48,54.1,16.64,80.01,1.35,,,,,,69.82,50.55,100.03,66.04,63.89,112.42,130.69,179.53,1.57,1.6,,,,232.7,0.659,,,,2023-02-13
2023-02-13 18:00:00,2023-02-13 19:00:00,96.0,62.68,79.66,79.64,54.29,16.85,80.02,1.35,,,,,,70.9,52.51,145.21,66.1,63.9,98.33,144.05,180.33,1.53,1.63,,,,,,,,,2023-02-13
2023-02-13 19:00:00,2023-02-13 20:00:00,96.47,57.89,80.18,79.75,54.24,11.38,80.13,1.3,,,,,,65.17,54.53,146.2,66.12,63.95,104.83,98.08,167.84,1.53,1.51,,,,,,,,,2023-02-13
2023-02-13 20:00:00,2023-02-13 21:00:00,96.06,54.87,79.96,79.72,54.22,10.53,80.06,1.31,,,,,,68.28,56.56,203.11,66.02,63.99,90.33,43.22,120.24,1.54,1.42,,,,,,,,,2023-02-13
2023-02-13 21:00:00,2023-02-13 22:00:00,96.46,54.38,80.06,79.74,54.46,11.36,80.01,1.32,,0.126,1.8,68.5,35.5,68.29,55.37,176.59,66.18,63.99,138.35,132.67,166.43,1.61,1.6,0.6,8.4,101.1,228.2,0.661,,103.1,0.044,2023-02-13
2023-02-13 22:00:00,2023-02-13 23:00:00,96.46,62.88,79.87,79.68,54.48,13.17,87.07,1.32,,,,,,71.57,51.57,130.75,65.81,64.01,126.95,167.43,217.35,1.53,1.62,,,,,,,,,2023-02-13
2023-02-13 23:00:00,2023-02-14 00:00:00,96.5,79.69,79.88,79.69,54.5,11.68,82.67,1.32,,,,,,71.06,49.82,130.25,65.75,64.03,133.25,96.38,169.69,1.6,1.52,,,,,,,,,2023-02-13
2023-02-14 00:00:00,2023-02-14 01:00:00,96.82,73.41,80.12,79.68,54.45,10.3,80.19,1.31,,,,,,71.21,54.53,196.84,65.56,64.01,120.7,71.96,179.78,1.57,1.44,,,,,,,,,2023-02-14
2023-02-14 01:00:00,2023-02-14 02:00:00,96.0,70.33,79.86,79.69,54.42,16.15,79.69,1.35,,,,,,65.97,56.84,160.78,65.65,63.98,136.92,150.97,192.64,1.59,1.63,,,,245.4,0.673,,,,2023-02-14
2023-02-14 02:00:00,2023-02-14 03:00:00,95.49,73.33,80.02,79.79,54.39,18.3,79.87,1.36,,,,,,72.94,54.95,218.15,65.73,63.98,101.04,143.72,181.43,1.51,1.63,,,,,,,,,2023-02-14
2023-02-14 03:00:00,2023-02-14 04:00:00,95.9,68.49,80.02,79.83,54.36,19.5,79.88,1.37,,,,,,71.37,50.95,128.24,65.82,63.96,133.44,143.21,179.91,1.6,1.63,,,,,,,,,2023-02-14
2023-02-14 04:00:00,2023-02-14 05:00:00,96.04,63.97,80.11,79.76,54.32,20.84,80.0,1.38,,,,,,72.24,53.86,209.22,65.65,63.94,123.08,112.0,179.91,1.58,1.55,,,,236.4,0.666,,,,2023-02-14
2023-02-14 05:00:00,2023-02-14 06:00:00,96.37,57.46,80.01,79.63,54.21,21.59,79.99,1.38,,0.125,1.7,70.9,34.9,72.79,53.19,163.99,65.65,63.89,137.87,119.82,178.13,1.62,1.57,0.7,14.1,87.6,,,,105.4,0.042,2023-02-14
2023-02-14 06:00:00,2023-02-14 07:00:00,96.02,53.55,80.05,79.52,54.18,21.52,80.21,1.38,,,,,,73.38,54.44,203.85,65.47,63.87,93.93,153.21,182.12,1.5,1.66,,,,,,,,,2023-02-14
2023-02-14 07:00:00,2023-02-14 08:00:00,96.25,51.1,79.97,79.35,54.33,22.29,79.74,1.39,,,,,,71.19,48.09,114.84,65.28,63.87,136.32,107.55,189.32,1.6,1.53,,,,,,,,,2023-02-14
2023-02-14 08:00:00,2023-02-14 09:00:00,96.44,51.8,80.0,79.1,54.26,22.76,80.22,1.39,,,,,,75.15,58.85,269.88,65.05,63.91,136.5,59.24,200.07,1.58,1.39,,,,233.9,0.668,,,,2023-02-14
2023-02-14 09:00:00,2023-02-14 10:00:00,96.58,58.29,79.91,79.03,53.88,27.1,96.66,1.39,,,,,,74.42,55.66,193.3,65.01,64.0,146.34,121.73,198.3,1.6,1.54,,,,,,,,,2023-02-14
2023-02-14 10:00:00,2023-02-14 11:00:00,96.88,57.86,80.0,78.99,53.77,24.53,90.21,1.38,,,,,,75.43,57.23,207.15,65.08,64.01,108.66,170.15,189.5,1.53,1.68,,,,,,,,,2023-02-14
2023-02-14 11:00:00,2023-02-14 12:00:00,96.74,58.95,80.03,78.78,54.41,21.46,80.67,1.38,,,,,,80.93,59.38,192.42,65.5,64.4,132.39,77.57,187.8,1.59,1.45,,,,,,,,,2023-02-14
2023-02-14 12:00:00,2023-02-14 13:00:00,96.54,55.5,80.11,78.68,54.59,19.43,76.67,1.37,,,,,,75.4,57.25,206.5,65.4,64.01,131.33,51.46,198.03,1.57,1.38,,,,,,,,,2023-02-14
2023-02-14 13:00:00,2023-02-14 14:00:00,96.4,56.8,79.87,78.7,54.61,21.32,82.68,1.36,,0.12,1.7,82.1,31.2,63.91,54.34,136.96,65.62,64.06,121.48,138.42,170.05,1.59,1.64,0.8,16.2,81.1,233.2,0.662,,106.1,0.041,2023-02-14
2023-02-14 14:00:00,2023-02-14 15:00:00,96.91,59.9,79.98,78.73,54.68,21.9,79.94,1.38,,,,,,74.21,56.97,234.16,65.65,64.09,93.32,123.35,170.0,1.52,1.6,,,,,,,,,2023-02-14
2023-02-14 15:00:00,2023-02-14 16:00:00,97.11,59.99,80.08,78.84,54.61,20.9,79.98,1.38,,,,,,64.05,51.0,121.35,65.75,64.12,119.93,92.49,170.24,1.59,1.51,,,,,,,,,2023-02-14
2023-02-14 16:00:00,2023-02-14 17:00:00,97.05,57.38,79.98,78.87,54.65,20.79,79.89,1.38,,,,,,72.42,53.32,166.6,65.56,64.03,109.12,84.21,188.95,1.55,1.46,,,,237.1,0.661,,,,2023-02-14
2023-02-14 17:00:00,2023-02-14 18:00:00,96.87,56.35,80.0,78.9,54.91,21.7,80.01,1.38,,,,,,73.42,55.74,209.89,65.26,63.96,147.52,173.27,193.35,1.54,1.68,,,,,,,,,2023-02-14
2023-02-14 18:00:00,2023-02-14 19:00:00,96.71,57.89,80.0,78.92,54.77,22.69,80.08,1.39,,,,,,74.28,55.22,182.29,65.12,63.85,92.23,101.4,150.23,1.43,1.58,,,,,,,,,2023-02-14
2023-02-14 19:00:00,2023-02-14 20:00:00,96.63,51.86,80.11,78.94,54.86,18.25,80.18,1.36,,,,,,74.36,54.73,184.45,65.1,63.85,139.88,116.59,151.94,1.54,1.62,,,,,,,,,2023-02-14
2023-02-14 20:00:00,2023-02-14 21:00:00,97.21,51.06,79.84,78.82,54.95,23.14,91.19,1.37,,,,,,70.72,53.83,138.82,65.15,63.79,151.08,144.05,224.68,1.57,1.56,,,,227.3,0.659,,,,2023-02-14
2023-02-14 21:00:00,2023-02-14 22:00:00,95.83,66.03,79.95,78.95,55.05,39.58,119.75,1.41,,0.105,1.4,55.7,42.1,73.02,53.05,173.11,65.49,63.69,103.9,153.75,179.31,1.55,1.66,0.6,8.5,95.3,,,,104.5,0.042,2023-02-14
2023-02-14 22:00:00,2023-02-14 23:00:00,95.93,63.68,79.88,78.95,54.94,39.15,114.28,1.42,,,,,,73.12,50.14,127.33,65.73,63.66,73.44,137.32,183.58,1.45,1.61,,,,,,,,,2023-02-14
2023-02-14 23:00:00,2023-02-15 00:00:00,96.45,73.56,80.11,78.95,55.01,35.28,99.77,1.42,,,,,,69.63,50.22,124.67,65.72,63.67,110.6,135.04,189.77,1.53,1.59,,,,,,,,,2023-02-14
2023-02-15 00:00:00,2023-02-15 01:00:00,96.7,59.97,80.05,78.92,54.95,36.22,100.23,1.42,,,,,,71.8,54.87,214.34,65.73,63.66,110.28,132.55,188.62,1.53,1.59,,,,232.3,0.662,,,,2023-02-15
2023-02-15 01:00:00,2023-02-15 02:00:00,96.23,54.97,80.02,78.8,54.89,35.35,100.06,1.42,,,,,,75.35,55.71,194.48,65.74,63.7,121.59,105.64,176.94,1.56,1.54,,,,,,,,,2023-02-15
2023-02-15 02:00:00,2023-02-15 03:00:00,96.18,52.29,79.99,78.71,54.84,35.25,99.98,1.42,,,,,,74.96,55.56,190.63,65.58,63.73,91.51,107.46,182.71,1.49,1.54,,,,,,,,,2023-02-15
2023-02-15 03:00:00,2023-02-15 04:00:00,96.17,53.93,79.95,78.71,54.75,34.73,100.55,1.42,,,,,,74.01,52.89,153.08,65.54,63.73,90.83,145.4,181.83,1.49,1.64,,,,,,,,,2023-02-15
2023-02-15 04:00:00,2023-02-15 05:00:00,96.56,54.22,80.03,78.7,54.6,33.74,99.99,1.41,,,,,,73.77,54.43,191.37,65.37,63.74,88.12,118.47,179.93,1.49,1.57,,,,237.3,0.668,,,,2023-02-15
2023-02-15 05:00:00,2023-02-15 06:00:00,95.89,52.32,79.95,78.68,54.49,31.76,99.11,1.4,,0.126,2.0,64.4,38.3,73.36,52.28,165.38,65.39,63.69,106.44,115.34,181.15,1.54,1.56,0.8,20.7,75.3,,,,104.5,0.043,2023-02-15
2023-02-15 06:00:00,2023-02-15 07:00:00,96.14,48.85,80.1,78.62,54.62,29.3,91.16,1.41,,,,,,76.0,58.46,198.32,65.37,63.66,77.7,132.74,211.92,1.43,1.55,,,,,,,,,2023-02-15
2023-02-15 07:00:00,2023-02-15 08:00:00,95.97,48.71,80.0,78.56,54.59,28.4,90.02,1.4,,,,,,72.4,52.71,135.58,65.22,63.61,132.06,129.63,189.5,1.57,1.57,,,,,,,,,2023-02-15
2023-02-15 08:00:00,2023-02-15 09:00:00,96.51,45.51,80.17,78.4,54.57,25.29,83.07,1.39,,,,,,74.06,57.15,195.55,65.2,63.58,86.92,102.6,195.45,1.47,1.5,,,,234.7,0.668,,,,2023-02-15
2023-02-15 09:00:00,2023-02-15 10:00:00,96.78,50.85,79.78,78.04,54.53,20.82,97.51,1.35,,,,,,69.75,57.9,149.17,65.65,63.57,101.52,137.81,174.03,1.54,1.63,,,,,,,,,2023-02-15
2023-02-15 10:00:00,2023-02-15 11:00:00,96.03,41.49,79.84,78.13,54.43,15.57,86.61,1.33,,,,,,70.2,59.12,187.94,65.72,63.66,77.01,94.4,161.02,1.47,1.52,,,,,,,,,2023-02-15
2023-02-15 11:00:00,2023-02-15 12:00:00,90.88,32.4,77.11,77.03,53.88,18.86,119.26,1.31,,,,,,57.19,61.54,8.34,65.47,63.69,69.02,88.14,141.91,1.43,1.54,,,,,,,,,2023-02-15
2023-02-15 12:00:00,2023-02-15 13:00:00,90.57,61.28,76.66,75.96,53.44,33.8,102.76,1.41,,,,,,55.61,55.95,2.74,66.29,63.59,81.02,102.53,146.76,1.51,1.58,,,,229.0,0.671,,,,2023-02-15
2023-02-15 13:00:00,2023-02-15 14:00:00,94.34,70.24,78.36,75.49,53.72,30.49,90.84,1.41,,0.111,1.4,62.0,39.1,60.61,48.03,109.17,66.36,63.6,65.2,93.07,153.73,1.45,1.54,0.7,17.4,95.0,,,,107.3,0.042,2023-02-15
2023-02-15 14:00:00,2023-02-15 15:00:00,95.15,75.23,78.93,75.55,54.42,30.23,89.98,1.41,,,,,,62.88,51.19,82.12,66.35,63.64,108.88,96.82,200.15,1.51,1.48,,,,,,,,,2023-02-15
2023-02-15 15:00:00,2023-02-15 16:00:00,94.37,71.94,78.8,76.32,54.38,29.7,89.97,1.41,,,,,,67.99,54.61,124.43,66.27,63.71,126.45,141.88,199.93,1.56,1.59,,,,,,,,,2023-02-15
2023-02-15 16:00:00,2023-02-15 17:00:00,95.14,62.89,78.92,76.61,54.13,29.08,89.98,1.41,,,,,,67.08,56.62,158.46,66.02,63.82,87.16,104.2,199.91,1.46,1.5,,,,,,,,,2023-02-15
2023-02-15 17:00:00,2023-02-15 18:00:00,95.77,71.12,79.66,76.99,54.25,28.72,90.02,1.4,,,,,,69.53,56.59,203.14,65.96,64.42,103.65,144.03,199.79,1.51,1.6,,,,224.1,0.65,,,,2023-02-15
2023-02-15 18:00:00,2023-02-15 19:00:00,95.79,71.43,80.01,77.37,54.32,28.07,90.01,1.4,,,,,,73.4,58.53,225.0,65.62,64.23,119.09,125.99,203.05,1.53,1.55,,,,,,,,,2023-02-15
2023-02-15 19:00:00,2023-02-15 20:00:00,95.42,64.85,80.12,77.6,54.08,20.04,90.24,1.36,,,,,,75.38,61.62,258.32,65.7,64.11,143.51,153.74,197.61,1.6,1.62,,,,,,,,,2023-02-15
2023-02-15 20:00:00,2023-02-15 21:00:00,95.72,60.12,80.04,77.73,54.28,16.48,90.07,1.34,,,,,,73.79,62.76,271.05,65.87,64.05,103.05,128.13,185.22,1.52,1.58,,,,235.5,0.658,,,,2023-02-15
2023-02-15 21:00:00,2023-02-15 22:00:00,96.46,56.48,80.11,77.79,54.52,17.07,90.01,1.34,,0.108,1.4,59.5,40.5,70.58,61.01,220.5,65.99,63.98,127.46,143.28,179.84,1.59,1.63,0.7,11.8,92.5,,,,103.3,0.042,2023-02-15
2023-02-15 22:00:00,2023-02-15 23:00:00,96.33,57.97,79.84,77.67,54.5,16.49,89.95,1.34,,,,,,75.88,59.5,199.56,65.92,63.95,109.57,120.86,180.01,1.54,1.57,,,,,,,,,2023-02-15
2023-02-15 23:00:00,2023-02-16 00:00:00,96.0,68.51,80.05,77.73,54.91,18.39,89.71,1.35,,,,,,75.47,61.75,283.13,66.05,63.96,133.08,130.08,161.65,1.61,1.62,,,,,,,,,2023-02-15
2023-02-16 00:00:00,2023-02-16 01:00:00,96.21,65.84,80.01,77.73,55.02,22.9,89.99,1.37,,,,,,75.37,59.33,209.66,66.07,64.01,108.9,144.93,180.51,1.54,1.64,,,,237.3,0.653,,,,2023-02-16
2023-02-16 01:00:00,2023-02-16 02:00:00,95.97,62.97,79.97,77.71,55.03,24.33,90.03,1.38,,,,,,77.13,63.06,281.27,66.1,64.08,144.43,156.68,200.38,1.6,1.63,,,,,,,,,2023-02-16
2023-02-16 02:00:00,2023-02-16 03:00:00,94.98,60.5,80.02,77.66,55.08,25.54,89.99,1.39,,,,,,78.28,65.21,321.47,66.39,64.17,130.84,142.25,199.75,1.57,1.59,,,,,,,,,2023-02-16
2023-02-16 03:00:00,2023-02-16 04:00:00,95.47,57.22,80.03,77.59,55.14,27.02,90.04,1.4,,,,,,77.74,63.89,292.15,66.39,64.3,118.42,162.55,200.42,1.54,1.64,,,,231.7,0.65,,,,2023-02-16
2023-02-16 04:00:00,2023-02-16 05:00:00,95.77,55.54,79.96,77.58,55.25,30.09,90.02,1.41,,,,,,77.41,62.96,269.8,66.37,64.41,99.85,134.19,200.23,1.49,1.57,,,,,,,,,2023-02-16
